reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum1,Hiss1,CL1,Thre1,Ratio1,Attk1,Release1,Hum2,Hiss2,CL2,Thre2,Ratio2,Attk2,Release2,Hum3,Hiss3,CL3,Thre3,Ratio3,Attk3,Release3
0.349,47.6,30,0,-15,10,3.97,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,42.39,2,-15,1,10,50
0.378,57.18,30,0,-15,10,1.64,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.369,38.21,30,0,-15,10,4.34,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.43,15,30,0,-15,10,1.3,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,4.62,50
0.414,15,30,0,-15,10,5.92,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,5.24,50
0.449,15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.423,15,30,0,-15,10,2.58,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,5.19,50
0.449,15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,7.66,50
0.41,29.15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,7.24,50
0.449,15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,7.09,50
0.449,15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,1.15,50
0.415,26.49,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,2.17,50
0.417,25.52,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,7.07,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,4.93,50
0.316,15,57.56,2,-15,7.21,4.13,50,52.44,34.86,1.14,-13.36,1,0.1,222.71,54.95,39.79,0,-2.45,5.71,8.65,95.48,30.5,38.7,0,-6.65,7.91,2.4,157.34
0.404,15,37.36,2,-15,4.79,0.63,50,60,30,0.65,-15,1,0.1,266.89,15,39.54,0,-8.96,6.57,10,50,42.67,32.81,0,-8.29,1,9.89,50
0.449,15,30,1.71,-15,4.57,0.1,50,60,30,0.37,-15,1,0.1,300,15,35.22,0,-15,1,3.84,50,60,30,0.04,-14.08,1,10,50
0.471,15,30,0.91,-15,9.87,0.1,50,60,30,0.24,-15,1,10,300,15,30,0,-15,1,0.1,50,60,30,0.9,-15,1,10,50
0.472,15,30,0.82,-15,10,0.1,50,60,30,0.09,-15,1,10,300,15,30,0,-15,1,5.98,50,60,30,1.73,-15,1,10,50
0.445,16.58,30,0,-15,10,0.1,50,60,30,0.44,-15,1,10,300,15,30,0,-15,1,8.99,50,60,30,2,-15,1,10,50
0.454,15,30,0,-15,10,0.1,50,60,30,0.93,-15,1,10,300,15,30,0,-15,1,0.1,50,60,30,2,-15,1,10,50
0.453,15,30,0,-15,10,0.1,50,60,30,0.65,-15,1,10,300,15,30,0,-15,1,0.1,50,60,30,2,-15,1,10,50
0.454,15,30,0,-15,10,0.1,50,60,30,0.84,-15,1,10,300,15,30,0,-15,1,0.1,50,60,30,2,-15,1,10,50
0.459,15,30,0,-15,10,0.1,50,60,30,1.6,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.454,15,30,0,-15,10,0.1,50,60,30,1,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.453,15,30,0,-15,10,0.1,50,60,30,0.74,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.454,15,30,0,-15,10,0.1,50,60,30,1,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.422,29.28,30,0,-15,10,0.1,50,60,30,1.64,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.417,34.25,30,0,-15,10,0.1,50,60,30,1.59,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.453,17.28,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.416,42.16,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.458,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,31.04,2,-15,1,10,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.413,60,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.458,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,31.71,2,-15,1,10,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,3.67,50
0.461,15,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,3.47,50
0.309,15,45.07,1.29,-10.29,9.41,10,50,45.82,60,2,0,4.47,7.9,272.14,15,45.71,0.95,-2.42,5.45,5.31,220.49,43.57,50.48,1.48,0,1,1.19,129.5
0.277,15,60,0.72,-8.55,10,10,101.45,33.97,60,2,0,3.85,3.39,225.8,22.59,60,2,0,1.46,2.34,64.83,45.66,42.9,2,-14.5,1,3.1,119.7
0.248,15,60,1.16,0,10,9.37,50,55.08,40.37,2,0,6.92,0.1,268.91,35.21,55.16,2,0,2.65,0.1,68.16,48.38,39.5,2,-15,1,4.3,224.3
0.314,15,60,0,0,10,9.48,50,60,30,2,0,10,0.1,195.16,60,30,2,0,7.97,0.1,95.88,21.85,40.11,1.82,-15,1,0.72,222.39
0.28,15,60,1.14,0,10,9.12,50,57.33,30,2,0,10,0.1,50,60,60,2,0,10,0.1,261.71,16.6,42.84,0,-11.62,1,10,300
0.28,15,60,0,0,10,10,155.05,15,43.33,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,52.16,0,-2.97,1,9.94,300
0.269,15,60,0,0,10,10,300,15,60,1.46,0,10,0.1,50,60,56.08,2,0,10,0.1,300,15,43.8,0,0,1,6.73,300
0.275,15,60,0,0,10,10,300,15,60,1.89,0,10,0.1,50,60,60,2,0,10,0.1,300,15,43.63,0,0,4,3.12,300
0.252,15,60,0,0,10,10,300,15,60,0.74,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,4.89,1.07,300
0.261,15,60,1,0,10,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,7.91,0.1,300
0.275,15,60,2,0,10,10,300,15,60,0,0,10,0.1,50,60,59.07,2,0,10,0.1,300,15,60,0,0,10,0.97,300
0.275,15,60,2,0,9.14,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,7.94,300
0.276,15,60,2,0,6.75,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,51.21,0,0,10,8.77,300
0.275,15,60,2,0,5.35,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,57.22,0,0,10,10,300
0.275,15,60,2,0,3.52,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.275,15,60,2,0,2.07,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.265,15,60,0.63,0,1,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,37.5,0,0,10,10,300
0.294,15,60,2,0,1,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,32.48,0,0,10,10,300
0.276,15,60,2,0,1,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,49.87,0,0,10,10,300
0.279,15,60,2,0,1,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,49.21,0.14,0,10,10,300
0.285,15,60,2,0,1,10,300,15,60,0.87,0,10,0.1,50,60,60,2,0,10,0.1,300,15,56.84,0,0,10,10,300
0.28,15,60,2,0,1,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0.34,0,10,10,300
0.288,15,60,2,0,1,10,300,15,60,1.11,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.275,15,60,2,0,1,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.275,15,60,2,0,1,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.275,15,60,2,0,1,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.275,15,60,2,0,1,10,300,15,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.28,15,60,2,0,1,10,300,15,60,0.53,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.285,15,60,2,0,1,10,300,15,60,0.94,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.298,15,60,2,0,1,10,300,15,60,1.76,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.383,52.2,60,2,-15,5.42,5.59,183.67,35.81,34.22,1.96,-15,9.68,4.81,231.49,19.82,60,1.86,-11.86,8.27,0.1,183.84,15,30,0.07,0,1,2.96,242.82
0.368,60,60,2,-15,4.23,4.42,50,60,60,2,-15,8.03,2.32,218.22,15,60,1.37,-10.98,4.99,5.16,50,15.35,49.17,1.51,-14.58,1,10,300
0.413,15,60,2,-15,6.98,8.27,50,29.61,60,2,-15,10,0.1,265.6,15,60,1.88,-10.79,4.57,0.1,50,46.72,53.55,1.99,-14.04,1,10,300
0.419,15,60,1.73,-15,9.62,10,50,15,56.04,2,-15,4.6,0.1,299.52,15,60,2,-8.38,1,0.1,50,45.4,60,2,-15,10,10,300
0.416,15,60,2,-15,10,10,50,15,30,2,-15,1,0.1,228.24,15,60,2,-8.83,1,0.1,282.56,34.83,60,2,-15,10,10,300
0.441,15,42.61,1.93,-15,10,10,50,15,30,2,-15,3.36,10,300,15,60,2,-15,1,0.1,300,60,48.93,2,-15,10,10,50
0.388,15,53.74,0.59,-15,10,10,50,15,60,1.99,-15,1,10,300,15,60,2,-15,1,0.1,300,60,52.95,2,-15,10,1.35,50
0.466,15,30,1.7,-15,10,10,50,15,30,2,-15,1,10,300,15,60,2,-15,1,0.1,300,60,36.55,1.49,-12.81,10,1.98,50
0.45,15,30,1.53,-15,10,10,50,15,30,1.27,-15,1,10,300,15,60,1.47,-15,1,0.1,300,60,46.17,1.62,-15,10,5.09,50
0.417,20.33,30,0.13,-15,10,10,50,15,30,1.77,-15,1,10,300,15,60,1.84,-15,1,0.1,300,60,46.31,1.98,-15,10,8.29,50
0.382,55.52,30,0,-15,10,10,50,15,30,2,-15,1,10,300,15,60,0.69,-15,1,0.1,248.86,60,59.6,2,-15,10,4.19,50
0.349,60,30,0,-15,10,10,50,33.08,30,2,-15,1,10,300,15,57.48,0,-15,1,0.1,141.7,60,56.63,2,-15,10,0.1,50
0.351,60,30,0,-15,10,10,50,36.31,30,2,-15,1,10,300,15,45.16,0,-15,1,0.1,50,60,54.76,2,-15,10,0.1,50
0.354,60,30,0,-15,10,10,50,48.22,30,2,-15,1,10,300,15,37.62,0,-15,1,0.1,50,60,56.27,2,-15,10,0.1,50
0.383,60,30,0,-15,10,10,50,54.77,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,36.33,2,-15,6.27,0.1,50
0.357,60,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,44.27,2,-15,1.76,0.1,50
0.349,60,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,57.66,2,-15,1,0.1,50
0.349,59.96,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,60,2,-15,1,0.1,50
0.374,57.02,30,0,-15,10,1.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,56.53,2,-15,1,0.1,50
0.362,60,30,0,-15,10,3.31,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,60,2,-15,1,0.1,50
0.393,60,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,50.98,2,-15,1,0.1,50
0.413,60,30,0,-15,10,0.1,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,30,2,-15,1,0.1,50
0.38,60,30,0,-15,10,2.19,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,34.58,2,-15,1,0.1,50
0.373,60,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,30,2,-15,1,0.1,50
0.373,60,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,0.1,50,60,30,2,-15,1,0.1,50
0.373,60,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,4.2,50,60,30,2,-15,1,0.1,50
0.373,60,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.387,37.64,30,0,-15,10,4.22,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.375,60,30,0,-15,10,8.74,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.378,57.77,30,0,-15,10,7.05,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.299,55.67,45.66,2,-15,7.56,3.57,127.81,39.21,53.72,2,-11.64,4.83,10,252.25,39.39,30,0.41,-4.1,5.25,0.1,191.03,59.84,44.74,1.16,-6.1,1.84,6.68,88.26
0.261,28.8,46.09,0.76,-15,10,5.41,71.25,60,60,2,-9.68,2.49,10,167.34,33.71,40.77,0.88,-4.05,4.69,6.56,50,60,44.6,1.33,-7.03,3.57,5.16,88.77
0.295,15,46.96,0.07,-15,10,4.53,50,60,60,2,-5.57,8.28,3.4,300,60,43.67,2,0,10,2.39,50,60,30,0.09,0,4.15,6.09,269.72
0.305,15,60,1.74,-4.58,10,6.02,50,60,60,2,-15,9.63,0.1,300,60,60,2,0,10,0.78,50,57.44,30,0,0,9.11,6.88,300
0.333,15,60,2,0,10,5.81,300,60,60,2,-15,9.62,0.1,173.6,60,60,2,0,10,0.51,50,33.26,30,0,0,6.2,0.27,300
0.408,15,60,2,0,6.05,7.74,300,39.77,60,2,-15,10,0.1,50,60,60,2,0,10,0.1,166.47,15,30,0,0,8.43,0.1,300
0.405,15,60,2,0,3.35,10,300,52.53,60,2,-15,10,0.1,50,60,60,2,0,10,0.1,197.35,15,30,0,0,10,2.2,300
0.273,15,60,2,0,1,10,300,48.46,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,6.35,300
0.253,15,60,0.51,0,3.6,10,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,6.88,300
0.246,15,60,0,0,1,10,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,4.84,300
0.246,15,60,0,0,1,10,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,5.04,300
0.247,15,60,0,0,1,10,300,23.96,60,0.65,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,5.2,300
0.236,15,60,0,0,1,10,300,60,60,1.39,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,6.8,300
0.25,15,60,0.3,0,1,10,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.215,15,60,0,0,1,10,300,60,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.19,15,60,0,0,1,10,300,49.96,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,39.09,0,0,10,10,300
0.185,15,60,0,0,1,10,300,60,60,0.22,0,10,0.1,50,60,60,2,0,10,0.1,300,15,45.7,0,0,10,10,300
0.181,15,60,0,0,1,10,300,55.93,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,46.4,0,0,10,10,300
0.189,15,60,0,0,1,10,300,60,60,0.7,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,10,300
0.246,15,60,0,0,1,10,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.215,15,60,0,0,1,10,300,60,60,0,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.233,15,60,0,0,1,10,300,60,60,1.17,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.224,15,60,0,0,1,10,300,44.72,60,0.47,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.247,15,60,0,0,1,10,300,44.36,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.299,15,60,0,0,1,10,300,15,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.246,15,60,0,0,1,10,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.233,15,60,0,0,1,10,300,60,60,1.2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.246,15,60,0,0,1,10,300,45.47,60,1.92,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.256,15,60,0,0,1,10,300,26.49,60,1.55,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.246,15,60,0,0,1,10,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,30,0,0,10,10,300
0.35,15,52.86,0.61,-15,1,8.27,198.27,30.99,30,1.34,-0.93,10,0.1,197.76,30.02,30,1.54,-11.9,3.23,0.1,202.66,15,47.46,0,-15,9.73,9.48,50
0.395,16.38,30,0.85,-15,1.91,2.62,50,21.81,30,0,-6.06,10,10,117.35,48.24,30,0,-15,2.89,2,50,15,60,0,-15,4.45,7.93,50
0.468,20.25,30,1.37,-15,7.75,0.1,50,30.78,30,0,-15,6.68,10,300,16.21,30,0,-15,1,10,50,15,60,0,-15,1,6.38,50
0.461,20.03,30,1.47,-15,5.44,0.1,50,35.38,30,0,-15,3.5,10,300,15,30,0,-15,1,0.1,50,15,44.05,0,-15,1,9.15,50
0.456,15,30,1.75,-15,7.22,0.1,50,35.56,30,0,-15,1,10,300,15,30,0,-15,1,0.1,50,41.94,52.72,0,-15,1,0.1,50
0.4,54.8,30,1.69,-15,6.48,0.1,50,49.96,30,0,-15,1,10,300,15,30,0,-15,1,0.1,50,60,56.83,0.37,-15,1,1.64,50
0.389,60,30,1.47,-15,10,1.53,50,60,30,0,-15,1,10,300,15,30,0,-15,1,0.1,50,60,60,1.04,-15,1,10,50
0.363,60,30,1.43,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,5.09,50,60,60,1.68,-15,1,10,50
0.355,60,30,0.81,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,60,2,-15,1,10,50
0.35,60,30,0.46,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,5.48,50,60,56.83,2,-15,1,6.13,50
0.363,60,30,0.08,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30.95,2,-15,1,7.33,50
0.351,60,30,0.09,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,36.95,2,-15,1,0.1,50
0.338,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,39.23,2,-15,1,0.1,50
0.348,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,33.58,2,-15,1,0.1,50
0.339,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,38.38,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,1.77,50
0.357,60,30,0,-15,10,9.93,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,5.72,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,6.06,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.68,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.408,15,40.95,1.29,-15,4.67,9.88,234.04,34.02,30,1.85,-4.96,7.78,7.87,168.51,17.52,36.17,0.37,-15,3.14,5.67,50,16.45,60,1.74,-11.47,9.07,3.38,89.64
0.388,16.25,38.95,1.2,-15,10,10,50,57.55,37.6,2,-3.46,4.12,0.1,276.12,15,34.44,0,-15,1,2.15,202.54,25.37,60,1.05,-15,10,0.1,50
0.296,24.02,33.47,0.95,-4.14,5.45,10,50,51.14,39.97,2,-11.12,1,2.97,294.18,15,48.67,0,-15,1,0.1,50,52.67,58.43,1.53,-15,10,0.59,50
0.346,59.62,30,0.24,-15,10,10,50,60,32.23,2,-15,1,1.5,300,15,42.26,0,-15,1,10,50,60,38.89,1.84,-15,2.6,0.1,50
0.373,60,30,0,-15,10,10,50,60,30,2,-15,1,8.29,300,15,33.14,0,-15,1,10,50,60,35.76,2,-15,4.5,0.1,50
0.398,60,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,5.17,0.1,50
0.372,60,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,30.85,2,-15,1,0.1,50
0.364,60,30,0,-15,10,10,50,60,30,2,-15,1,10,300,15,30,0,-15,1,10,50,60,35.38,2,-15,1.47,0.1,50
0.349,60,30,0,-15,10,10,50,60,30,1.67,-15,1,10,300,15,30,0,-15,1,10,50,60,45.76,2,-15,1,0.1,50
0.348,60,30,0,-15,10,10,50,60,30,1.57,-15,1,10,300,15,30,0,-15,1,10,50,60,44.73,2,-15,1,0.1,50
0.368,60,30,0,-15,10,10,50,60,30,1.34,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.366,31.79,30,0,-15,10,10,50,60,30,0.27,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.409,15,30,0,-15,10,10,50,60,30,0.22,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.408,15,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.357,53.15,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.359,41.44,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.408,15,30,0,-15,10,10,50,60,30,0.07,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.357,60,30,0,-15,10,10,50,60,30,0.13,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.358,60,30,0,-15,10,10,50,60,30,0.18,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.358,60,30,0,-15,10,10,50,60,30,0.24,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,0.1,50
