reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum1,Hiss1,CL1,Thre1,Ratio1,Attk1,Release1,Hum2,Hiss2,CL2,Thre2,Ratio2,Attk2,Release2,Hum3,Hiss3,CL3,Thre3,Ratio3,Attk3,Release3
0.308,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1.19,10,50,26.26,32.62,0,-15,10,1.08,300
0.318,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,32.51,30,0,-15,10,0.1,300
0.313,60,60,0,0,6.77,10,90.24,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,38.72,30.62,0,-15,10,0.1,300
0.312,60,60,0,0,1,10,50,60,60,2,-15,1,0.1,300,15,30,0,-14.13,1,10,50,55.2,30,0,-15,10,0.1,300
0.313,60,60,0,0,1,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,54.71,30,0,-15,10,0.1,231.88
0.316,60,60,0,0,5.54,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,60,30,0,-15,10,0.1,149.7
0.327,60,60,0,0,7.33,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,36.9,30,0,-15,10,0.1,55.02
0.326,60,60,0,0,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,32.56,30,0,-15,10,0.1,78.14
0.347,60,60,0,0,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,19.87,30,0,-15,10,0.1,50
0.364,60,46.97,0,0,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.386,60,31.48,0,0,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.362,60,60,0,0,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.362,60,60,0,0,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.362,60,60,0,0,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.356,60,60,0,0,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,16.58,30,0,-15,10,0.1,50
0.364,60,49.27,0,0,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.462,15,30.06,1.84,-11.34,10,0.1,50,60,30,1.8,-8.86,3.81,6.47,298.48,15,41.33,0,-6.2,9.39,0.1,300,46.88,57.46,0,-8.35,1,4.98,149.51
0.49,15,30,1.95,-10.45,4.88,0.1,50,15,30,2,-15,1,10,217.18,15,30,0,-15,1,0.1,300,47.09,60,0.74,0,4.49,0.27,153.78
0.48,15,30,2,-2.49,1,0.1,50,15,30,1.04,-15,3.61,10,89.19,15,30,1.7,-14.92,1,0.1,300,60,60,2,0,1,4.36,235.31
0.421,15,30,0.94,0,1,0.1,50,15,30,0.02,-15,10,10,50,26.11,60,2,-0.51,1,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,50,15,30,0,0,10,10,50,60,60,2,0,1.36,0.1,300,60,60,2,0,1,9.19,146.94
0.37,15,30,0.3,-0.66,1,0.1,50,15,30,0,0,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,6.91,143.54
0.377,15,30,1.02,0,1,0.1,50,15,30,0,-4.53,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,5.32,255.79
0.409,15,30,0.07,0,1,0.1,98.41,15,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,10,280.53
0.42,15,30,1.71,0,1,0.1,50,15,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,10,300
0.417,15,30,1.21,0,1,0.1,84.26,15,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,6.06,221.5
0.418,15,30,1.44,0,1,0.1,227.45,15,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,0.1,61.03
0.396,15,30,2,0,1,0.1,261.12,15,30,0,-9.42,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,0.1,257.14
0.385,15,30,1.82,0,1,0.1,213.19,15,30,0,0,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,4.28,50
0.386,15,30,2,0,1,0.1,260.65,15,30,0,0,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,8.12,276.02
0.386,15,30,2,-1.53,1,0.1,229.84,15,30,0,0,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,230.67,15,30,0,0,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,189.33,15,30,0,0,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,182.31,15,30,0,0,10,10,50,60,60,2,0,1,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,135.08,15,30,0,0,10,10,50,60,60,2,0,4.26,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,198.92,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,221.79,15,30,0,0,10,10,50,60,60,2,0,8.85,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,273.97,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,0.24,300
0.386,15,30,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,275.58,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,1.12,300
0.386,15,30,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,0.1,300
0.386,15,30,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,0.5,300
0.386,15,30,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,9.78,0.1,300,60,60,2,0,1,0.1,300
0.417,15,30,1.82,-10.6,4.38,0.1,182.77,60,38.13,2,-13.55,2.88,3.71,203.66,57.93,55.72,0.79,-15,3.49,2.57,204.82,15,53.17,0,-4.78,3.49,8.21,219.5
0.33,45.56,30,1,-2.04,2.37,0.1,167.91,60,43.35,1.96,-15,1,0.1,215.11,17.81,55.72,0,-15,9.1,0.1,219.94,15,60,0,-13.48,1,5.36,163.12
0.337,15,35.81,0.81,0,1,0.36,69.03,60,50.42,0,-6.87,1,0.1,254.23,15,49.37,0,-15,7.86,1.33,94.72,15,60,0,-15,5.34,9.29,50
0.301,23.55,43.68,0.86,0,5.65,7.68,50,60,60,0,0,1,0.1,300,15,45.59,0,-15,7.55,4.88,50,15,49.33,0,-15,6.63,10,50
0.286,60,45.75,0.28,0,9.82,10,50,60,60,0,-3.98,1,0.1,300,15,35.56,0,-15,4.93,8.43,50,15,38.04,0,-15,1,10,50
0.344,60,60,0,-0.82,10,10,50,60,60,1.91,0,1,0.1,300,15,30,0,-15,5.95,7.35,50,15,30,0,-15,3.95,10,50
0.346,60,60,0,-7.95,10,10,233.58,60,60,2,0,1,0.1,300,15,30,0,-15,6.59,10,50,15,30,0,-15,4.4,10,50
0.363,60,60,0,-15,10,10,165.78,60,60,2,0,1,0.1,300,15,30,0,-15,6.23,10,50,15,30,0,-15,10,10,50
0.36,60,60,0,-15,10,10,300,60,60,2,0,1,0.1,300,15,30,0,-15,6.36,10,50,15,30,0,-15,3.83,10,50
0.362,60,60,0,-15,10,10,300,60,60,2,-0.79,1,0.1,300,15,30,0,-15,6.74,10,50,15,30,0,-15,10,10,50
0.355,60,60,0,-15,10,10,300,60,60,2,-13.44,1,0.1,300,15,30,0,-15,2.05,10,50,15,30,0,-15,10,10,50
0.353,60,60,0,-15,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1.52,10,50,15,30,0,-15,10,10,50
0.358,60,60,0,-15,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,2.8,10,50,15,30,0,-15,10,10,50
0.353,60,60,0,-15,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1.54,10,50,15,30,0,-15,10,10,50
0.352,60,60,0,-15,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1.46,10,50,15,30,0,-15,10,10,50
0.346,60,60,0,-11.89,6.78,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1.74,10,50,15,30,0,-15,10,10,50
0.335,60,60,0,-8.2,9.82,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50
0.332,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50
0.333,60,60,0,-4.34,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50
0.332,60,60,0,-2.48,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50
0.333,60,60,0,-6.19,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50
0.332,60,60,0,-4.32,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50
0.332,60,60,0,-0.37,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50
0.332,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,10,50
0.335,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,5.61,50
0.335,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,5.81,50
0.362,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.362,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.362,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.362,60,60,0,0,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.257,60,48.39,0,-2.54,8.44,5.01,50,54.22,43.4,2,0,3.91,10,112.67,41.65,39.57,1.3,-15,2.96,7.51,300,15,60,0,-6.5,9.8,10,70.4
0.297,60,30.37,0,-5.51,10,9.88,50,60,59.24,2,-10.35,1,10,130.86,27.25,55.22,1.12,-15,2.36,10,175.53,15,45.62,0.07,-6.81,5.06,0.1,50
0.392,60,35.9,0,-15,10,10,50,60,60,2,-15,1,6.01,215.29,15,35.98,0.02,-15,6.3,10,50,15,38.95,1.15,-15,10,0.1,50
0.356,60,60,0,-15,10,10,212.72,60,60,2,-15,1,0.1,300,15,31.77,0,-15,10,10,50,15,50.94,0,-15,10,0.1,50
0.364,60,60,0,-15,5.08,10,155.04,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,43.99,0,-15,10,0.1,50
0.364,60,52.36,0,-7.19,10,10,123.93,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,35.15,0,-15,10,0.1,50
0.403,60,30,0,-4.56,10,10,110.68,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.376,60,54.67,0,-6.12,10,10,134.02,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.424,60,30,0,-13.49,10,10,176.87,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.408,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,7.58,50
0.406,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,10,50
0.368,60,43.01,0,-13.57,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,8.31,50
0.375,60,44.17,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,4.01,50
0.41,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,3.21,50
0.425,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.425,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.412,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,2.03,50
0.412,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,2.49,50
0.41,60,34.53,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.425,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.389,60,60,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.395,60,38.88,0,-13.23,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.425,60,30,0,-14.85,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.425,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.4,60,34.1,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.66,50
0.425,60,30,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.376,60,47.02,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,2.28,50
0.394,60,30,0,-10.95,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,3.71,50
0.388,60,30,0,-10.07,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,7.42,50
0.38,60,31.89,0,-8.75,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,10,50
0.315,41.76,60,2,-5.45,4.45,4.18,50,21.7,60,0,-13.57,7.28,0.49,149.7,60,51.02,1.73,-2.55,3.18,1.4,194.49,31.87,48.52,0,-6.07,2.73,6.41,300
0.312,59.87,60,1.61,-13.86,6.49,3.95,50,15,60,0,0,5.86,0.1,50,48.15,52.29,1.61,-6.45,9.95,2.73,114.84,50.53,57.06,0.19,-6.24,3.18,6.79,300
0.319,57.81,57.26,2,-5.95,7.22,10,50,15,52.18,0.73,0,5.45,0.1,50,32.43,30,2,-4.54,10,0.1,300,55.17,40.7,0,-6.69,1,10,296.37
0.342,30.42,46.51,2,-7.83,9.37,10,50,15,30,0.43,0,5.87,1.54,50,47.51,53.58,2,-15,10,0.1,142.47,60,52.89,0,0,1,10,300
0.371,15,38.3,2,-4.8,6.38,10,50,15,30,0.16,-2.37,3.99,5.67,50,60,60,2,-15,10,5.33,228.13,60,58.49,0.4,0,1,2.44,212.33
0.392,15,30,2,-1.55,5.65,10,50,15,30,0,0,10,10,50,60,60,2,-15,10,6.17,300,60,54.59,1.58,0,1,7.94,300
0.396,15,30,2,0,5.91,10,50,15,30,0,0,10,10,50,60,46.99,2,-15,1,2.09,300,60,39.26,2,0,1,8.93,300
0.435,15,30,2,-0.92,5.05,6.85,50,15,30,0,0,10,10,50,60,30,2,-15,1,1.2,300,60,30,2,0,1,10,73.3
0.446,15,30,2,-5.4,7.09,5.6,50,15,30,0,0,10,10,50,60,30,2,-15,1,7.07,300,48.88,30,2,0,1,6.59,50
0.481,15,30,2,-11.26,4.71,1.1,55.49,15,30,0,0,10,10,50,60,30,2,-9.29,1,9.12,300,26.24,30,2,0,1,5.46,50
0.507,15,30,2,-15,5.45,0.1,81.53,15,30,0,0,10,10,50,60,30,2,-1.89,1,1.14,300,25.17,30,2,0,1,9.77,50
0.501,15,30,2,-15,4.19,4.62,50,15,30,0,0,10,10,50,60,30,2,-4.09,1,0.1,300,15,30,2,0,1,10,50
0.459,15,30,2,-15,1.11,10,50,15,30,0,0,10,10,50,60,30,2,-1.44,1,0.1,300,15,30,2,0,1,10,50
0.491,15,30,2,-15,3.44,10,114.16,15,30,0,0,10,10,50,60,30,2,-2.08,7.2,0.1,300,15,30,2,0,1,10,50
0.446,15,30,2,-15,1,5.93,250.17,15,30,0,0,10,10,50,60,30,2,0,9.72,0.1,300,21.93,30,2,0,1,10,50
0.436,15,30,2,-15,1,3.61,229.39,15,30,0,0,10,10,50,60,30,2,0,8.5,0.1,300,45.51,30,2,0,1,10,50
0.456,15,30,2,-15,1,0.1,188.86,15,30,0,-1.39,10,10,50,60,30,2,-1.67,7.34,0.1,300,15,30,2,0,1,10,50
0.469,15,30,2,-15,1,0.1,300,15,30,0,-11.73,10,10,50,60,30,2,-1.78,10,0.1,300,16.14,30,2,0,1,10,50
0.481,15,30,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,300,15,30,2,0,1,10,50
0.473,15,30,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,300,15,36.07,2,0,1,10,50
0.465,15,30,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,300,15,52.81,2,0,1,10,50
0.443,15,30,2,-15,1,0.82,300,15,30,0,-15,10,10,50,60,49.51,2,0,10,0.1,300,56.19,30,2,0,1,10,50
0.45,15,30,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,37.7,2,0,10,0.1,300,60,30,2,0,1,10,50
0.422,15,30,2,-15,1,2.55,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,60,57.35,2,0,1,10,50
0.421,15,30,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,50
0.421,15,30,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,50
0.419,15,31.4,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,50
0.402,15,47.92,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,50
0.399,15,58.24,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,50
0.399,15,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,50
0.325,40.74,56.61,1.05,0,6.96,0.1,50,21.95,60,1.23,-10.85,1,10,242.07,15,36.74,1.62,-15,10,7.19,300,27.75,40.96,0.73,0,4.17,10,300
0.35,37.15,56.7,0.86,-10.12,1,0.1,112.55,38.73,59.38,0.98,-5.9,5.23,10,50,15,30.07,1.86,-15,7.06,9.98,297.59,15,43.77,0.51,0,6.58,8.49,296.28
0.323,15,40.37,0,-15,1,0.1,198.8,60,60,2,0,8.15,10,50,28.75,41.42,2,-15,6.36,10,300,15,59.81,0.7,0,1,0.62,50
0.349,15,38.62,0,-9.62,1,0.1,300,60,60,2,0,10,10,50,43.95,30,2,-15,6.01,10,75.66,15,60,0.4,0,1,6.93,50
0.329,15,48.4,0,-15,1,0.1,300,54.54,60,2,0,10,10,150.87,50.47,30,2,-10.1,8.05,3.82,117.09,15,60,0,0,1,0.74,54.79
0.312,15,58.14,0,-15,1,2.87,300,49.82,60,2,0,10,10,110.51,38.58,30,2,0,1,10,55.97,15,60,0,0,1,4.69,124.34
0.356,15,60,1.01,-15,1,7.14,300,23.65,60,2,0,10,10,300,22.21,30,2,0,1,10,186.45,15,54.41,0,0,1,9.02,50
0.324,15,60,1.19,-15,1,7.04,300,51.87,34.68,2,0,10,10,300,40.34,49.24,2,0,1,10,183.32,15,46.13,0,0,1,2.88,50
0.377,15,60,2,-15,1,2.05,300,37.63,30,2,0,10,10,300,36.21,30,2,0,2.04,10,212.55,15,56.5,0,0,1,7.43,50
0.369,15,60,2,-15,1,0.1,300,15,30,2,0,10,10,300,42.71,60,2,0,10,10,300,23.98,60,0,0,1,10,50
0.413,15,60,2,-15,1,0.1,300,15,30,2,0,10,10,300,60,30,2,0,10,9.86,300,15,60,0,0,1,10,197.7
0.387,15,60,2,-15,1,0.1,300,15,30,2,0,10,10,300,60,30,2,0,10,8.7,300,60,60,0,0,1,10,173.4
0.408,15,60,2,-15,1,0.1,300,15,30,2,-8.57,10,10,300,60,30,2,0,8.79,10,300,60,60,0,0,1,10,300
0.419,15,60,1.72,-15,1,0.1,300,15,30,2,-10.11,10,10,162.32,60,30,2,0,10,10,300,60,60,0,0,1,10,300
0.396,15,60,2,-15,1,0.1,300,15,30,2,-3.81,10,10,50,60,30,2,0,10,10,300,60,60,0,0,1,10,300
0.408,15,60,2,-15,1,0.1,300,15,30,2,-6.59,10,10,50,60,30,2,0,10,10,300,60,60,0,0,1,10,300
0.354,15,60,2,-15,1,0.1,300,15,30,1.65,0,10,10,50,60,60,2,0,10,10,300,60,60,0.18,0,1,10,300
0.357,15,60,2,-15,1,0.1,300,15,30,0.94,0,10,10,50,60,60,2,0,10,10,300,60,60,1.29,0,1,10,300
0.356,15,60,2,-15,1,0.1,300,15,30,0.36,0,10,10,50,60,60,2,0,10,10,300,60,60,2,0,1,10,300
0.354,15,60,2,-15,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,10,300,60,60,2,0,1,10,300
0.354,15,60,2,-15,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,10,300,60,60,2,0,1,10,300
0.354,15,60,2,-15,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,10,300,60,60,2,0,1,10,300
0.354,15,60,2,-15,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,10,300,60,60,2,0,1,10,300
0.354,15,60,2,-15,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,10,300,60,60,2,0,1,10,300
0.354,15,60,2,-11.38,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,300
0.354,15,60,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,300
0.354,15,60,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,1.03,300,60,60,2,0,1,10,300
0.354,15,60,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,300
0.354,15,60,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,4.22,1.45,300,60,60,2,0,1,10,300
0.354,15,60,2,0,1,0.1,300,15,30,0,0,10,10,50,60,60,2,0,10,9.91,300,60,60,2,0,1,10,300
0.319,44.68,30,0,-0.63,5.79,6.78,89.6,51.09,45.76,0.45,-4.15,1,9.9,202.98,15.75,30,1.32,-12.49,4.28,9.04,221.64,43.68,57.18,0.49,0,9.16,1.56,147.88
0.329,51.31,30,0,-8.17,7.4,10,200.72,60,56.47,0,0,1,6.79,300,24.15,30,0.78,-12.42,5.68,7.66,218.72,19.42,37.74,1.72,0,5.76,0.1,50
0.375,60,36.08,0,-12.22,10,10,300,60,60,0,-1.15,1.48,0.1,119.17,15,30,0,-14.26,9.1,10,50,15,33.22,0.9,-15,2.85,0.1,50
0.422,60,30,0,-15,10,10,178.37,60,60,2,-11.79,4.71,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,8.68,1.77,50
0.441,60,30,0,-15,10,10,291.94,60,60,2,-12.13,1,0.1,300,15,30,0,-14.06,10,10,50,15,30,1.2,-15,10,0.1,50
0.41,60,30,0,-15,10,10,233.08,60,60,2,-15,1,0.1,300,15,30,0,-7.1,10,10,50,15,30,0.4,-15,10,5.2,50
0.424,60,30,0,-15,10,10,166.34,60,60,2,-15,1,0.1,300,15,30,0,-12.47,10,10,50,15,30,0,-15,10,0.1,50
0.409,60,35.57,0,-15,10,10,149.42,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.406,60,36.06,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,50
0.39,60,38.11,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,8.56,10,50,15,30,0,-15,10,1.19,50
0.395,60,44.85,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,8.26,10,50,15,30,0,-15,10,0.1,50
0.387,60,60,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,6.36,10,50,15,30,0,-15,10,0.1,50
0.38,60,41.9,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,3.1,10,50,15,30,0,-15,10,1.19,50
0.383,60,44.53,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.404,60,32.82,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.388,60,39.2,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.355,60,52.59,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,5.32,50
0.377,60,60,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.378,60,60,0,-15,10,10,104.11,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.377,60,60,0,-15,10,10,126.62,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.374,60,60,0,-14.31,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.378,60,60,0,-15,10,10,53.49,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.377,60,60,0,-15,10,10,73.02,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.37,60,60,0,-12.36,10,10,86.15,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
0.373,60,60,0,-13.02,10,10,160.37,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,50
