reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum1,Hiss1,CL1,Thre1,Ratio1,Attk1,Release1,Hum2,Hiss2,CL2,Thre2,Ratio2,Attk2,Release2,Hum3,Hiss3,CL3,Thre3,Ratio3,Attk3,Release3
0.581,15,60,0,0,10,4.19,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,1.12,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.577,15,60,0,0,10,0.1,300,15,30,1.03,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.575,15,60,0,0,10,0.1,300,15,30,0.73,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.575,15,60,0,0,10,0.1,300,15,30,0.55,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.573,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.573,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.574,15,60,0,0,10,0.1,300,15,30,0.14,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.575,15,60,0,0,10,0.1,300,15,30,0.31,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.542,60,34.3,0,-8.22,7.19,8.62,179.35,51.31,48.53,1.74,-1.26,6.4,3.7,253.67,15,32.83,1.15,-14.46,9.49,10,254.98,60,40.53,1.1,-7.69,10,6.68,262.8
0.548,53.59,30,0.27,-13.73,10,6.89,100.05,60,60,1.51,0,8.14,10,64.75,23.87,60,1.96,-15,10,10,214.82,60,30,0,-6.82,8.75,0.1,50
0.569,60,30,0.78,-15,10,0.1,50,60,60,1,0,10,9.12,50,48.03,60,2,-15,10,10,300,60,30,0,-6.38,7.94,10,110.98
0.581,60,30,2,-12.94,10,0.1,50,60,30,0,0,10,0.1,50,55.2,44.68,2,-3.48,10,10,300,60,30,1.86,-3.2,9.17,10,156.55
0.565,60,30,2,-7.19,10,0.1,50,24.71,30,0,0,8.59,0.1,63.51,60,60,2,-2.3,10,7.27,300,60,30,1.1,-15,10,8.71,50
0.565,60,30,1.38,0,10,0.1,50,15,30,0,-6.48,8.13,0.1,164.1,60,56.28,1.7,0,10,3.02,300,60,30,0.07,-15,10,10,50
0.606,60,30,1.5,0,10,0.1,50,15,30,1.19,-11.98,10,0.1,205.63,60,60,0,0,10,0.1,300,15,30,0.17,-15,10,10,50
0.593,60,30,2,0,10,0.1,50,15,30,1.55,-15,2.01,0.1,287.14,60,60,0,0,10,0.1,97.39,15,30,0.23,-15,10,10,50
0.578,41.98,30,1.25,0,10,0.1,54.5,15,30,2,-15,1,0.1,300,60,60,0,0,10,0.1,50,15,30,0.08,-15,10,10,50
0.579,27.9,30,1.51,0,10,0.1,210.48,15,30,1.29,-15,1,0.1,278.4,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.595,15,30,2,0,10,0.1,284.37,15,30,2,-15,1,0.1,300,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.584,15,46.79,1.4,0,10,0.1,300,15,30,2,-15,1,0.1,227.37,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.584,15,60,1.65,0,10,0.1,300,15,30,2,-15,1,0.1,250.51,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.58,15,60,0.25,0,10,0.1,300,15,30,2,-15,1,0.1,219.62,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,191.33,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,194.63,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,125.44,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,134.36,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,131.95,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,111.52,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,123.99,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,111.19,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,134.83,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,102.1,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,94.46,60,60,0,0,10,0.1,190.03,15,30,0,-15,10,9.83,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,55.45,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,1.96,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.581,15,60,0,0,10,0.1,300,15,30,2,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.516,42.65,45.31,1.35,-7.08,2.86,7.18,61.4,33.98,38.6,2,-15,1,0.1,209.79,34.44,37.89,1.63,-9.9,7.22,4.28,187.29,26.42,54.18,0,0,4.8,4.03,178.85
0.6,15,48.6,0.52,-4.89,1.47,0.68,106.02,15,30,0.73,-15,3.21,0.1,151.72,60,60,1.99,-3.21,9.39,4.72,300,15,60,0,0,1,5.23,283.49
0.568,15,42.37,0,0,10,2.79,249.32,15,30,0.63,-15,1,0.1,240.36,60,60,2,0,9.12,0.1,114.32,15,60,0,-10.2,1,0.52,300
0.571,15,54.36,0,0,7.41,5.94,300,15,30,1.22,-15,1,0.1,299.64,60,59.13,2,0,10,0.1,300,15,55.83,0,-15,10,5.59,300
0.577,15,60,1.15,0,1,10,300,15,30,1.5,-15,1,0.1,300,60,60,0,0,10,0.1,50,15,46.48,0,-15,10,0.1,123.67
0.577,15,60,0.05,0,5.26,10,300,15,30,2,-14.27,1,0.1,300,60,60,0,0,10,0.1,50,15,50.92,0,-15,10,0.1,50
0.58,15,60,1.19,0,1,10,300,15,30,2,-15,1,0.1,246.36,60,60,0,0,10,0.1,50,15,46.97,0,-15,10,0.1,50
0.583,15,60,2,0,1,10,300,15,30,2,-15,1,0.1,300,60,60,0,0,10,0.1,50,15,43.81,0,-15,10,0.1,50
0.589,15,60,2,0,10,10,300,15,30,2,-15,1,0.1,289.14,60,60,0,0,10,0.1,50,15,35.4,0,-15,10,0.1,50
0.593,15,60,1.62,0,10,10,300,15,30,2,-15,1,0.1,300,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.594,15,60,0.55,0,10,10,300,15,30,2,-15,1,0.1,300,60,60,2,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.594,15,60,0.71,0,10,10,300,15,30,2,-15,1,0.1,277.03,60,60,1.29,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.593,15,60,0.7,0,8.83,10,300,15,30,2,-15,1,0.1,201.48,60,60,0.35,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.588,15,60,0,0,10,10,300,15,30,1.21,-15,1,0.1,178.64,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.59,15,60,1.41,0,10,10,300,15,30,0.78,-15,1,0.1,257.57,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.589,15,60,1.44,0,10,10,300,15,30,0.26,-15,1,0.1,202.19,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.589,15,60,1.83,0,10,10,300,15,30,0,-15,1,0.1,219.66,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.591,15,60,1.66,0,10,10,300,15,30,1.13,-15,1,0.1,192.16,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.589,15,60,0,0,10,10,300,15,30,1.5,-15,1,0.1,148.13,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.588,15,60,0,0,10,10,300,15,30,1.18,-15,1,0.1,88.82,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.591,15,60,0,0,10,10,300,15,30,2,-15,1,0.1,70.03,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.584,15,60,0,0,10,9.61,300,15,30,0,-15,1,0.1,119.11,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.584,15,60,0,0,10,8.31,300,15,30,0,-15,1,0.1,132.22,60,60,0,0,10,0.1,50,15,30,0,-15,10,0.1,50
0.574,15,60,0,0,10,5.57,300,15,30,0,-15,1,0.1,105.85,60,60,0,0,10,0.1,50,15,30,0,-15,10,8.48,50
0.573,15,60,0,0,10,1.46,300,15,30,0,-15,1,0.1,75.02,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.573,15,60,0,0,10,7.42,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.573,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.573,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.573,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.573,15,60,0,0,10,4.91,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,50,15,30,0,-15,10,10,50
0.579,29.09,37.77,1.42,-15,4.53,2.48,82.68,56.69,59.17,2,-10.69,4.71,7.29,203,15,44.06,0,-0.88,1.86,6.11,189.71,15,30,0.69,-7.42,3.25,3.2,300
0.615,15,30,2,-15,4.18,7.57,157.68,23.12,60,2,-14.06,2.58,2.44,300,15,30,0.73,0,5.9,5.15,300,15,60,1.84,-3.92,2.4,3.48,283.11
0.603,15,30,1.42,-15,1.4,10,67.4,15,60,2,-0.89,8.93,1.89,300,15,30,2,0,10,8.79,178.58,15,45.86,1.71,-10.32,1.22,0.1,218.18
0.597,15,46.93,0,-15,1,10,50,24.53,60,2,-15,5.13,0.1,300,15,30,2,0,8.8,10,158.7,15,30,2,-8.72,1.67,0.1,300
0.568,15,38.71,0,-15,1,10,60.78,60,60,2,-5.27,4.54,0.1,300,15,30,2,0,9.36,1.11,234.31,49.95,30,2,-15,3.66,0.1,300
0.559,15,60,0,-15,1,10,50,48.51,60,2,-9.08,3.61,0.1,300,15,30,2,0,5.21,5.49,230.84,60,30,2,-15,1,0.1,300
0.568,15,60,0,-6.5,1,10,50,60,60,0.8,-12.03,5.86,0.1,300,15,30,2,-15,1,0.1,196.37,60,30,2,-15,2.83,0.1,300
0.55,15,60,0,0,1,10,50,60,60,0.46,-8.65,10,0.1,300,15,44.02,2,-15,1,7.55,289.71,60,30,2,-15,1,0.1,300
0.539,15,60,0,0,1,10,50,60,60,0,-2.7,10,5.28,300,15,35.96,2,-15,1,10,300,60,30,2,-15,1,6.64,300
0.55,15,60,0,0,1,10,50,60,60,0,0,10,9.55,300,15,30,2,-15,1,10,300,60,30,2,-15,1,7.43,50
0.549,15.66,60,0,0,1,10,50,60,60,0,0,10,10,300,15,30,2,-15,1,10,300,60,30,2,-15,1.16,8.39,50
0.558,15,60,0,0,1,10,50,60,60,0,0,10,10,300,15,30,2,-15,1,10,300,60,30,2,-15,4.69,10,50
0.55,15,60,0,0,1,10,50,60,60,0,0,10,10,50,15,30,2,-15,1,10,300,60,30,2,-15,1,10,50
0.526,32.11,60,0,0,1,10,50,60,60,0,0,10,10,50,15,30,2,-15,1,10,300,60,30,2,-15,1,10,50
0.522,60,60,0,0,1,10,50,60,60,0,0,10,10,50,15,30,2,-15,1,10,300,60,30,2,-15,1,10,50
0.55,15,60,0,0,1,10,50,60,60,0,0,10,10,50,15,30,2,-15,1,10,300,60,30,2,0,1.53,10,50
0.562,15,31.28,0,0,1,10,50,60,60,0,0,10,10,115.45,15,30,2,-15,1,10,300,60,30,2,0,7.59,10,50
0.565,15,30,0,0,1,10,50,60,60,0,0,10,10,288.41,15,30,2,-15,1,10,300,60,30,2,0,1.64,10,50
0.559,17.18,30,0,0,1,10,50,60,60,0,0,10,10,300,15,30,2,-15,1,10,300,60,30,2,0,2.21,10,50
0.546,17.06,30,0,0,1,10,50,60,60,0,0,10,10,270.48,15,50.44,2,-15,1,10,300,60,30,2,0,1,10,50
0.565,15,30,0,0,1,10,50,60,60,0,0,10,10,251.53,15,30,2,-15,1,10,300,60,30,2,0,1,10,50
0.563,15.54,30,0,0,1,10,50,60,60,0,0,10,10,203.18,15,30,2,-15,1,10,300,60,30,2,0,1,10,50
0.542,38.39,30,0,0,1,10,50,60,60,0,0,10,10,180.29,15,30,2,-15,1,7.87,300,60,30,2,0,1,10,50
0.541,60,30,0,0,1,10,50,60,60,0,0,10,10,300,15,30,2,-15,1,5.85,300,60,30,2,0,1,10,50
0.542,60,30,0,0,1,10,50,60,60,0,0,10,10,300,15,30,1.48,-15,1,6.01,300,60,30,2,0,1,10,50
0.542,60,30,0,0,1,10,50,60,60,0,0,10,10,300,15,30,1.66,-15,1,8.37,300,60,30,2,0,1,10,50
0.543,60,30,0,0,1,10,50,60,60,0.95,0,10,10,300,15,30,1.61,-15,1,8.75,300,60,30,2,0,1,10,50
0.533,60,30,0,0,1,10,50,60,60,1.97,0,10,10,300,15,30,1.84,-15,1,10,300,60,60,2,0,1,10,50
0.534,60,30,0,0,1,10,50,60,60,2,0,10,10,300,15,30,2,-15,1,10,300,60,53.27,2,0,1,10,50
0.533,60,30,0,0,1,10,50,60,60,2,0,10,10,300,15,30,2,-15,1,10,300,60,60,2,0,1,10,50
0.553,39.11,48.17,0,-14.22,10,1.88,50,28.95,30,1.99,-1.03,5.74,2.65,105.58,27.13,30,2,-3.83,2.31,0.1,291.28,24.08,59.63,0,-15,7.51,5.05,271.28
0.591,15,60,1.1,-9.43,10,10,154.02,25.61,30,0.44,-9.67,7.32,0.1,190.32,60,30,0.49,0,4.85,0.1,300,15,60,0,-15,1,0.1,64.62
0.608,15,60,1.83,-2.67,10,10,176.26,15,30,0,-7.89,10,0.1,291.19,22.33,30,2,-14.6,9.85,0.1,83.28,15,55.55,0,-15,1,0.1,50
0.601,15,60,0.5,0,10,10,238.71,15,30,2,-8.8,1,0.1,157.58,15,30,2,0,10,0.1,50,15,46.53,0,-15,2.85,2.25,50
0.593,15,60,0.02,-0.1,10,8.83,299.83,15,30,1.73,-15,1,0.1,202.18,35.98,30,2,0,10,0.1,50,15,38.47,0,-15,5.69,0.1,50
0.593,15,60,0,0,10,6.39,300,15,30,1.15,-15,1,0.1,282.45,27.81,30,2,0,10,0.1,134.51,15,30,0,-15,3.4,10,50
0.59,15,60,1.3,0,10,3.97,300,15,30,0.19,-15,1,0.1,277.15,49.84,30,2,0,10,0.1,94,15,30,0,-15,10,10,50
0.589,15,60,0,0,10,5.58,300,15,30,0,-15,1,0.1,300,60,30,2,0,10,0.1,292.12,15,30,0,-15,10,7.88,50
0.589,15,60,0.17,0,10,10,300,15,30,0,-15,1,0.1,262.13,60,30,2,0,10,0.1,300,15,30,0,-15,10,9.55,50
0.589,15,60,0.23,0,10,10,300,15,30,0,-15,1,0.1,292.67,60,30,2,0,10,0.1,300,15,30,0,-15,10,9.03,50
0.588,15,60,0,0,10,10,300,15,30,0,-15,1,0.1,230.45,60,30,2,0,10,0.1,300,15,30,0,-15,10,10,50
0.587,15,60,0.23,0,10,10,300,15,30,0,-15,1,0.1,215.66,60,30,0,0,10,0.1,300,15,30,0,-15,10,10,50
0.578,15,60,0,0,10,10,300,15,30,0,-15,1,0.1,218.11,60,43.76,0,0,10,0.1,300,15,30,0,-15,10,10,50
0.576,15,60,0,0,10,10,300,15,30,0,-15,1,0.1,187.56,60,56,0,0,10,0.1,300,15,30,0,-15,10,3.66,50
0.576,15,60,0,0,10,5.69,300,15,30,0,-15,1,0.1,127.32,60,52.85,0,0,10,0.1,300,15,30,0,-15,10,4.99,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,154.33,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,135.08,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,77.79,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.574,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,9.16,50
0.578,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,2.07,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.576,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,5.46,50
0.576,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,4.94,50
0.583,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.21,50
0.584,15,60,0,0,10,0.1,300,15,30,0,-15,1,0.1,50,60,60,0,0,10,0.1,300,15,30,0,-15,10,0.1,50
0.534,48.03,48.59,1.44,-7.87,5.78,0.1,60.24,60,34.2,1.87,-2.04,10,6.53,300,50.26,32.17,2,-4.11,10,3.68,170.07,53.12,52.66,1.07,-13.76,5.18,10,102.85
0.52,60,30,1.46,0,3.94,0.1,50,60,47.03,0.3,-2.25,10,8.48,118.04,60,30,1.65,-3.81,10,0.1,230.92,48.88,60,0,-15,1,10,140.62
0.498,60,30,0.91,0,7.28,0.1,151.02,60,42.25,0,-6.81,10,7.47,262.53,60,55.53,2,-4.04,4.75,0.1,186.43,45.63,60,0.18,-15,1,10,50
0.548,60,30,2,-7.39,5.06,0.1,161.62,60,30,1.11,-8.57,10,10,300,60,48.69,2,0,1.22,0.1,164.66,48.14,60,0.82,-15,1,10,50
0.552,59.78,30,1.83,0,2.17,0.1,182.12,60,30,2,-12.33,10,10,300,60,57.06,2,0,1,0.1,50,20.36,60,0.83,-15,1,10,50
0.556,60,30,2,-1.26,4.79,0.1,300,60,30,1.67,-10.97,10,10,300,60,46.16,2,0,1,0.1,112.55,15,60,0.82,-15,1,10,50
0.568,60,30,2,-1.32,9.56,0.1,179.02,60,30,0.42,-15,10,7.69,300,60,36.79,1.95,0,1,0.1,50,15,60,1.01,-15,2.9,10,50
0.58,60,30,2,0,10,0.1,249.39,60,30,2,-15,10,0.1,300,60,39.86,2,0,1,0.1,50,15,60,1.24,-15,10,10,50
0.576,60,30,2,-0.87,10,10,223.66,60,30,2,-15,10,0.1,300,60,55.61,2,0,1,0.1,50,15,60,0.96,-15,10,10,50
0.588,60,30,2,0,10,10,300,22.97,30,2,-15,10,0.1,300,60,60,2,0,1,0.1,50,15,60,0.16,-15,10,10,50
0.614,16.23,30,2,0,10,10,300,15,30,2,-15,10,0.1,300,60,60,2,0,6.34,0.1,50,15,60,0,-15,9.66,10,50
0.615,15,30,2,0,10,10,300,15,30,2,-15,10,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,7.22,10,50
0.615,15,30,2,0,10,10,300,15,30,2,-15,10,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.615,15,30,2,0,10,10,300,15,30,2,-15,10,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.615,15,30,2,0,10,10,300,15,30,2,-15,10,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.613,15,30,2,0,10,10,300,15,30,0.93,-15,10,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.615,15,30,2,0,10,10,300,15,30,2,-15,10,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.615,15,30,2,0,10,10,300,15,30,2,-15,10,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.616,15,30,2,0,10,10,300,15,30,1.74,-15,10,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.606,15,30,2,0,10,10,300,15,30,0,-15,10,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.605,15,30,2,0,10,10,300,15,30,0,-15,8.51,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.6,15,30,2,0,10,10,300,15,30,0,-15,3.93,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.583,15,30,2,0,10,10,300,15,30,0,-15,1,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.603,15,30,2,0,10,10,300,15,30,0,-15,6.33,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.606,15,30,2,0,10,10,300,15,30,0,-15,9.23,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.604,15,30,2,0,10,10,300,15,30,0,-15,7.24,0.1,300,60,60,2,0,10,0.1,50,15,60,0,-15,10,10,50
0.604,15,30,2,0,10,10,300,15,30,0,-15,7.29,0.1,300,60,60,2,0,10,0.1,50,15,58.05,0,-15,10,10,50
0.593,15,38.66,2,0,10,10,300,15,30,0,-15,4.02,0.1,300,60,60,2,0,10,0.1,50,15,50.98,0,-15,10,10,50
0.573,15,46.75,2,0,10,10,300,15,30,0,-15,1,0.1,300,60,60,2,0,10,0.1,50,15,45.09,0,-15,10,10,50
0.571,15,58.07,2,0,10,10,300,15,30,0,-15,1,0.1,300,60,60,2,0,10,0.1,50,15,42.81,0,-15,10,10,50
0.546,60,37.3,2,-15,2.07,10,300,59.21,35.72,0,-12.34,10,0.1,300,29.61,31.42,2,-9.49,1.59,0.1,220.47,55.82,50.86,1.54,-6.81,8.24,0.1,300
0.576,51.78,30,2,-13.18,1,10,300,60,30,0,-12.67,10,0.1,300,15,35.13,2,-6.36,1,4.14,300,60,30,2,-6.48,2.67,5.01,300
0.571,15,30,2,-11.82,1,10,288.29,60,60,0,-10.95,10,1.47,300,15,30,0.23,-5.14,1,2.87,300,60,30.78,2,-0.21,1,8.11,300
0.567,15,30,2,-15,1,10,215.36,60,60,0,-9.29,10,0.1,269.56,15,30,2,0,1,0.1,300,60,41.24,2,-2.81,1,7.55,300
0.57,15,30,2,-15,1,10,241.9,58.9,45.61,0,-7.42,10,1.38,300,15,30,0,0,1,0.1,300,60,30,2,0,1,10,300
0.59,15,30,2,-15,1,10,300,15.6,60,0,-0.47,10,0.1,300,15,30,0,0,1,0.1,300,60,30,2,0,1,10,300
0.59,15,30,2,-15,1,10,300,15,55.71,0,0,10,0.1,300,15,30,0,0,1,0.1,300,60,30,2,0,1,10,300
0.594,15,30,2,-15,1,10,283.58,15,60,1.22,0,10,0.1,207,15,30,0,0,1,0.1,300,60,30,2,0,1,10,300
0.59,15,38.42,2,-15,1,10,250.07,15,45.71,2,0,10,0.1,170.2,15,30,0,-2.35,2.56,0.1,300,55.42,30,2,0,1,10,300
0.597,15,60,2,-15,1,10,275.41,15,30,1.84,0,10,0.1,242.3,15,30,0,0,4.35,0.1,300,53.98,30,2,0,1,10,300
0.599,15,60,2,-14.44,1,10,244.98,15,30,0.94,0,9.89,0.1,179.45,15,30,0,0,10,0.1,300,25.7,30,2,0,1,10,202.7
0.608,15,60,1.93,-15,1,10,252.77,15,30,1.43,0,10,0.1,50,15,30,0,0,10,0.1,300,15,30,2,0,1,10,295.24
0.607,15,60,0.54,-15,1,10,300,15,30,1.24,0,10,0.1,50,15,30,0,0,10,0.1,300,15,30,2,0,1,10,300
0.609,15,60,0,-15,2.87,10,300,15,30,1.32,0,10,0.1,50,15,30,0,0,10,0.1,300,15,30,2,0,1,10,277.46
0.612,15,60,0,-15,10,10,300,15,30,0.25,0,10,0.1,50,15,30,0,0,10,0.1,300,15,30,2,0,1,10,205.18
0.613,15,60,0,-15,10,10,300,15,30,0,0,3.12,0.1,50,15,30,0,0,10,0.1,300,15,30,2,0,1,10,50
0.613,15,60,0,-15,10,10,300,15,30,0.58,0,1,0.1,50,15,30,0,0,10,0.1,300,15,30,2,0,1,10,50
0.613,15,60,0,-15,10,10,300,15,30,0,0,1,0.1,50,15,30,0,0,10,0.1,300,15,30,2,0,1,10,50
0.599,15,60,0,-15,10,10,300,15,30,0,0,1,0.1,50,45.44,30,0,0,10,0.1,300,15,30,2,0,1,10,50
0.599,15,60,0,-15,10,10,300,15,30,0,0,1,0.1,50,40.11,30,0,0,10,0.1,300,15,30,2,0,1,10,50
0.591,15,60,0,-14.72,10,10,300,15,30,0,0,1,0.1,50,60,39.07,0,0,10,0.1,300,15,30,2,0,1,10,50
